date,tmax_C,tmin_C,precip_mm,rh_max_pct,rh_min_pct,solar_MJ_m2
2001-11-30,36.6,22.7,0.0,75,22,21.17
2001-12-01,36.3,23.5,0.0,74,23,21.01
2001-12-02,36.7,23.2,0.0,82,21,21.42
2001-12-03,36.1,23.6,0.0,78,23,20.87
2001-12-04,36.4,24.9,0.0,78,24,20.37
2001-12-05,36.2,21.1,0.0,48,18,21.77
2001-12-06,36.1,21.2,0.0,38,16,21.64
2001-12-07,34.9,20.9,0.0,34,12,21.98
2001-12-08,34.9,21.5,0.0,26,12,22.03
2001-12-09,34.8,20.4,0.0,39,13,21.94
2001-12-10,35.7,19.0,0.0,54,15,21.21
2001-12-11,36.8,22.6,0.0,47,15,20.94
2001-12-12,37.1,23.3,0.0,29,13,21.32
2001-12-13,37.2,23.1,0.0,42,14,20.97
2001-12-14,36.2,22.4,0.0,58,25,20.13
2001-12-15,36.3,25.3,0.0,73,28,18.3
2001-12-16,37.5,25.3,0.0,65,21,19.2
2001-12-17,37.6,23.8,0.0,75,19,18.82
2001-12-18,37.4,23.1,0.0,77,23,20.46
2001-12-19,37.1,25.1,0.0,75,23,19.95
2001-12-20,36.9,25.0,0.0,69,23,19.23
2001-12-21,37.6,23.8,0.0,69,20,20.78
2001-12-22,37.1,21.3,0.0,47,19,20.49
2001-12-23,37.3,23.4,0.0,53,18,20.44
2001-12-24,37.0,20.9,0.0,47,21,20.66
2001-12-25,36.8,20.4,0.0,46,20,20.93
2001-12-26,37.0,20.5,0.0,37,17,21.27
2001-12-27,37.0,20.7,0.0,53,18,21.07
2001-12-28,37.3,21.2,0.0,33,13,21.5
2001-12-29,37.4,19.6,0.0,49,11,21.5
2001-12-30,37.1,19.6,0.0,51,15,21.24
2001-12-31,37.1,20.3,0.0,38,19,21.35
2002-01-01,36.7,21.1,0.0,35,15,21.2
2002-01-02,36.2,20.5,0.0,34,12,21.63
2002-01-03,35.3,20.9,0.0,25,12,21.81
2002-01-04,35.5,20.8,0.0,35,11,21.67
2002-01-05,35.9,20.5,0.0,30,11,21.42
2002-01-06,35.9,21.7,0.0,39,15,20.64
2002-01-07,35.0,24.1,0.0,86,33,18.31
2002-01-08,34.8,23.8,1.8,92,37,18.1
2002-01-09,36.4,23.1,0.0,85,14,21.09
2002-01-10,35.5,21.7,0.0,31,13,21.47
2002-01-11,34.9,21.6,0.0,28,10,21.66
2002-01-12,34.1,20.3,0.0,21,10,21.75
2002-01-13,33.4,19.8,0.0,26,11,21.83
2002-01-14,33.2,19.4,0.0,25,11,21.76
2002-01-15,34.4,19.6,0.0,24,10,22.01
2002-01-16,35.0,20.2,0.0,24,10,22.1
2002-01-17,35.8,20.6,0.0,25,11,22.08
2002-01-18,36.2,21.3,0.0,35,11,22.0
2002-01-19,37.2,22.2,0.0,23,11,22.13
2002-01-20,37.1,21.9,0.0,23,9,22.27
2002-01-21,37.2,21.5,0.0,23,9,22.43
2002-01-22,37.4,20.8,0.0,25,7,22.63
2002-01-23,36.7,20.6,0.0,19,7,22.9
2002-01-24,36.2,20.8,0.0,20,8,22.74
2002-01-25,36.3,20.3,0.0,27,9,22.92
2002-01-26,36.2,21.3,0.0,20,9,22.98
2002-01-27,36.2,21.3,0.0,18,9,23.03
2002-01-28,36.0,20.8,0.0,16,8,23.13
2002-01-29,36.5,21.7,0.0,16,8,23.01
2002-01-30,36.4,21.3,0.0,18,8,23.36
2002-01-31,35.8,21.7,0.0,17,7,21.82
2002-02-01,36.0,21.5,0.0,17,7,23.18
2002-02-02,36.7,21.2,0.0,18,9,23.25
2002-02-03,37.6,22.2,0.0,20,9,23.28
2002-02-04,37.8,22.5,0.0,20,8,23.49
2002-02-05,37.9,22.8,0.0,19,7,23.59
2002-02-06,36.7,21.7,0.0,16,7,23.64
2002-02-07,37.1,20.1,0.0,26,7,23.5
2002-02-08,37.6,20.9,0.0,25,7,23.52
2002-02-09,37.0,22.1,0.0,16,6,23.86
2002-02-10,36.5,21.7,0.0,16,6,23.35
2002-02-11,36.5,22.0,0.0,18,7,23.89
2002-02-12,36.8,22.3,0.0,17,8,23.28
2002-02-13,36.8,21.9,0.0,19,9,23.58
2002-02-14,36.9,20.9,0.0,25,8,24.09
2002-02-15,37.6,21.9,0.0,23,8,24.18
2002-02-16,38.2,20.7,0.0,32,10,24.12
2002-02-17,37.5,23.6,0.0,65,19,21.61
2002-02-18,37.8,26.7,0.0,68,25,20.68
2002-02-19,39.3,26.1,0.0,68,14,22.79
2002-02-20,38.9,23.9,0.0,66,14,23.86
2002-02-21,38.1,25.3,0.0,68,20,23.3
2002-02-22,39.0,26.5,0.0,65,19,22.96
2002-02-23,38.5,29.3,0.0,53,17,18.47
2002-02-24,40.5,23.4,0.0,38,5,23.99
2002-02-25,39.9,22.9,0.0,18,5,24.99
2002-02-26,38.7,21.9,0.0,32,6,25.17
2002-02-27,38.1,21.1,0.0,43,8,24.88
2002-02-28,36.9,23.4,0.0,60,12,19.25
2002-03-01,38.5,26.0,0.0,66,20,23.61
2002-03-02,37.0,27.0,0.0,67,27,21.05
2002-03-03,38.9,26.4,0.0,74,20,23.08
2002-03-04,39.0,25.9,0.0,65,17,23.94
2002-03-05,38.9,26.6,0.0,68,21,24.53
2002-03-06,38.6,27.5,0.0,68,24,21.89
2002-03-07,38.5,28.0,0.0,67,26,21.72
2002-03-08,37.3,27.7,0.0,71,34,21.21
2002-03-09,38.3,27.3,0.5,73,28,22.28
2002-03-10,37.5,26.3,3.0,79,33,20.28
2002-03-11,37.3,26.1,0.3,84,34,22.5
2002-03-12,38.4,27.5,0.0,69,28,23.02
2002-03-13,37.7,28.6,0.0,64,32,20.52
2002-03-14,40.0,27.5,0.0,67,21,24.5
2002-03-15,39.7,29.0,0.0,59,21,22.22
2002-03-16,39.9,27.4,0.0,66,18,24.69
2002-03-17,38.9,27.7,0.0,69,25,22.52
2002-03-18,38.2,27.0,0.0,72,25,22.06
2002-03-19,38.7,28.1,0.0,61,23,22.8
2002-03-20,39.3,27.1,0.0,68,23,24.33
2002-03-21,40.1,28.2,0.0,62,14,23.73
2002-03-22,39.1,26.2,0.0,66,17,24.26
2002-03-23,38.6,28.1,0.3,65,26,24.14
2002-03-24,38.0,27.3,0.0,71,25,21.69
2002-03-25,39.0,28.0,0.0,63,24,23.3
2002-03-26,39.9,27.4,0.0,70,21,25.16
2002-03-27,39.5,28.0,0.0,64,24,24.98
2002-03-28,38.4,27.7,0.2,67,28,23.03
2002-03-29,38.9,28.5,0.3,66,29,22.93
2002-03-30,40.3,27.3,0.0,70,21,24.85
2002-03-31,40.2,28.2,0.0,58,19,25.95
2002-04-01,39.9,29.0,0.0,57,21,24.23
2002-04-02,40.7,29.1,0.0,59,21,24.36
2002-04-03,40.3,28.5,0.0,67,22,24.71
2002-04-04,38.9,29.0,2.3,64,30,23.3
2002-04-05,39.2,27.3,0.3,72,27,23.66
2002-04-06,37.7,28.7,2.7,69,34,22.27
2002-04-07,36.1,26.1,16.9,91,41,21.11
2002-04-08,31.5,25.0,5.8,94,61,14.88
2002-04-09,34.9,26.0,0.0,86,46,23.55
2002-04-10,36.3,26.5,0.0,75,39,24.62
2002-04-11,37.3,27.2,0.0,76,37,25.25
2002-04-12,37.5,25.6,0.0,83,34,25.78
2002-04-13,36.4,27.6,0.0,73,39,21.17
2002-04-14,35.3,25.5,0.1,85,46,20.83
2002-04-15,35.0,25.6,13.5,90,46,18.86
2002-04-16,33.9,24.9,0.4,91,54,22.49
2002-04-17,34.9,25.4,0.0,86,47,23.64
2002-04-18,36.5,25.8,0.0,84,35,24.49
2002-04-19,35.0,25.7,0.5,79,45,20.72
2002-04-20,35.4,26.0,2.1,81,43,22.96
2002-04-21,36.6,26.4,0.7,79,40,23.7
2002-04-22,37.0,26.5,0.5,76,40,24.28
2002-04-23,37.2,26.2,3.5,81,37,23.33
2002-04-24,36.9,26.7,0.5,83,39,24.42
2002-04-25,37.3,26.7,0.7,76,36,22.97
2002-04-26,39.1,26.7,0.0,78,26,25.34
2002-04-27,38.9,26.8,3.4,80,32,24.38
2002-04-28,37.0,26.4,6.1,85,40,24.27
2002-04-29,37.4,26.4,0.2,82,38,23.75
2002-04-30,37.2,27.5,0.4,73,36,23.82
2002-05-01,37.6,27.4,1.0,71,37,24.78
2002-05-02,35.8,25.9,0.2,82,41,20.02
2002-05-03,35.4,25.0,1.6,88,41,20.46
2002-05-04,35.9,26.9,4.7,82,42,22.2
2002-05-05,34.7,25.9,2.7,89,46,20.67
2002-05-06,31.9,25.4,1.1,87,56,17.13
2002-05-07,35.6,24.6,0.1,91,43,24.49
2002-05-08,35.5,25.9,24.8,90,45,20.61
2002-05-09,32.1,23.4,7.8,94,56,12.39
2002-05-10,35.5,25.4,0.0,89,43,25.44
2002-05-11,34.5,26.0,0.0,82,45,18.08
2002-05-12,34.4,25.2,0.2,87,49,21.06
2002-05-13,36.6,25.4,0.0,85,40,25.75
2002-05-14,33.1,26.3,0.0,82,53,17.03
2002-05-15,36.5,25.5,0.0,87,40,23.79
2002-05-16,38.5,26.8,0.0,74,32,25.88
2002-05-17,35.5,26.6,0.0,81,46,19.86
2002-05-18,37.1,25.5,0.0,84,36,24.48
2002-05-19,37.4,27.5,0.7,74,35,23.21
2002-05-20,36.2,27.0,2.0,78,42,23.78
2002-05-21,35.8,26.4,0.1,80,43,21.87
2002-05-22,37.5,26.4,0.8,77,35,24.51
2002-05-23,34.0,26.2,0.0,84,48,15.99
2002-05-24,35.2,26.4,0.0,80,42,19.61
2002-05-25,38.0,26.1,0.0,77,29,23.59
2002-05-26,38.6,27.6,0.0,73,33,25.12
2002-05-27,38.2,27.4,0.8,74,36,24.61
2002-05-28,36.7,25.9,0.5,80,39,24.31
2002-05-29,35.2,25.8,0.0,84,43,22.56
2002-05-30,36.0,26.1,0.9,78,40,20.86
2002-05-31,37.3,26.1,0.1,78,36,23.71
2002-06-01,37.7,26.5,0.3,75,34,22.23
2002-06-02,33.6,25.7,0.2,79,48,14.74
2002-06-03,32.5,24.5,16.4,94,54,16.78
2002-06-04,31.8,24.0,0.3,93,54,20.49
2002-06-05,30.4,23.0,9.8,95,62,17.32
2002-06-06,32.4,23.5,7.0,94,58,18.46
2002-06-07,31.7,23.3,0.0,94,52,18.81
2002-06-08,33.2,24.1,0.0,88,47,23.88
2002-06-09,33.5,25.0,4.0,88,48,22.86
2002-06-10,27.4,23.5,10.7,97,70,9.1
2002-06-11,31.6,21.9,0.0,98,52,24.04
2002-06-12,32.5,23.6,0.1,81,49,22.39
2002-06-13,32.7,24.7,0.0,84,51,18.01
2002-06-14,30.6,23.2,1.1,93,58,11.91
2002-06-15,30.5,23.1,0.2,94,59,14.52
2002-06-16,32.6,24.1,0.1,90,52,21.47
2002-06-17,32.8,24.1,0.2,88,53,21.99
2002-06-18,32.8,24.2,0.9,88,51,21.25
2002-06-19,32.3,24.2,0.4,90,53,15.96
2002-06-20,31.8,23.6,6.5,93,52,13.55
2002-06-21,30.8,22.9,3.5,96,57,15.85
2002-06-22,31.6,24.3,0.0,89,51,17.08
2002-06-23,33.5,24.2,0.0,86,47,19.94
2002-06-24,31.7,23.9,3.8,89,55,17.76
2002-06-25,31.6,23.6,2.9,92,55,18.62
2002-06-26,33.5,24.2,3.6,90,52,22.97
2002-06-27,31.1,24.0,3.7,91,60,15.61
2002-06-28,32.1,23.7,0.0,95,52,16.85
2002-06-29,33.7,23.7,0.0,89,44,21.45
2002-06-30,33.3,24.6,0.3,85,49,20.93
2002-07-01,33.1,24.3,0.1,86,49,19.37
2002-07-02,31.7,24.5,1.1,88,55,14.12
2002-07-03,32.4,23.6,2.6,94,54,17.24
2002-07-04,28.6,23.9,5.9,92,66,13.71
2002-07-05,31.8,23.3,0.6,96,56,21.18
2002-07-06,31.8,24.4,12.9,90,59,20.99
2002-07-07,31.6,24.5,0.1,94,57,16.29
2002-07-08,31.4,24.4,1.3,90,64,20.69
2002-07-09,31.5,23.9,6.6,93,59,18.71
2002-07-10,30.0,23.0,4.6,96,66,16.28
2002-07-11,30.2,22.6,6.7,97,62,17.47
2002-07-12,29.5,22.3,1.0,97,64,13.41
2002-07-13,31.0,23.8,0.0,90,58,18.87
2002-07-14,32.0,23.7,0.0,90,52,19.66
2002-07-15,32.2,24.5,0.7,84,56,21.97
2002-07-16,30.0,22.7,12.3,96,66,17.03
2002-07-17,29.6,22.4,16.0,98,69,17.48
2002-07-18,28.0,22.3,15.6,97,71,13.26
2002-07-19,29.8,22.9,0.8,95,62,18.57
2002-07-20,29.8,23.3,1.1,94,68,21.24
2002-07-21,28.2,23.0,10.0,95,70,11.69
2002-07-22,28.9,22.8,6.3,96,69,14.4
2002-07-23,29.5,22.4,7.0,96,68,16.16
2002-07-24,28.6,22.4,1.7,96,66,15.76
2002-07-25,29.7,21.9,0.0,93,61,15.75
2002-07-26,29.2,23.9,2.4,89,64,13.84
2002-07-27,28.4,22.6,3.4,94,70,14.72
2002-07-28,29.3,22.3,5.8,98,67,18.8
2002-07-29,26.6,22.6,13.0,97,77,9.09
2002-07-30,29.9,22.6,11.8,97,67,19.34
2002-07-31,28.2,22.0,9.2,98,75,14.88
2002-08-01,27.0,22.4,23.3,97,78,7.63
2002-08-02,29.0,22.1,3.6,96,63,17.2
2002-08-03,29.0,22.9,6.0,94,69,19.41
2002-08-04,30.3,22.7,2.7,95,63,22.08
2002-08-05,29.0,22.5,15.5,96,71,14.98
2002-08-06,24.6,21.9,27.5,98,90,5.67
2002-08-07,28.5,21.9,0.8,97,67,15.61
2002-08-08,29.5,22.4,0.6,96,64,20.67
2002-08-09,30.3,23.2,1.9,95,63,20.71
2002-08-10,27.3,23.1,3.6,96,79,13.74
2002-08-11,28.7,22.2,2.4,96,72,17.33
2002-08-12,29.5,22.2,1.6,96,68,20.11
2002-08-13,29.2,22.5,7.1,97,68,18.51
2002-08-14,28.9,22.4,4.2,97,70,18.3
2002-08-15,26.6,23.0,4.5,95,74,12.25
2002-08-16,28.3,21.5,0.4,94,65,16.49
2002-08-17,29.3,21.9,2.0,93,64,19.94
2002-08-18,28.8,22.7,1.6,96,66,15.64
2002-08-19,29.7,22.7,2.0,95,64,19.21
2002-08-20,29.7,22.6,2.2,98,68,19.18
2002-08-21,25.5,23.2,14.6,97,80,6.29
2002-08-22,27.6,22.6,1.0,93,70,14.19
2002-08-23,28.7,22.9,0.4,92,65,16.39
2002-08-24,29.7,22.7,1.7,94,67,19.18
2002-08-25,30.3,23.2,3.8,96,68,22.17
2002-08-26,30.2,22.4,7.2,97,65,18.35
2002-08-27,26.7,22.4,60.5,97,74,9.69
2002-08-28,29.4,21.0,1.2,100,63,20.48
2002-08-29,28.7,22.3,6.7,98,70,12.5
2002-08-30,28.5,22.9,6.2,97,69,16.91
2002-08-31,28.9,23.0,0.6,92,70,17.85
2002-09-01,30.0,22.9,4.2,95,68,21.15
2002-09-02,30.3,22.7,0.6,98,65,21.12
2002-09-03,30.7,23.3,0.5,97,65,21.34
2002-09-04,25.2,22.7,29.2,96,85,5.41
2002-09-05,28.5,22.3,1.5,96,66,17.05
2002-09-06,28.4,22.0,1.3,98,67,13.58
2002-09-07,25.1,21.8,13.6,97,87,7.83
2002-09-08,28.7,21.1,0.9,98,65,17.41
2002-09-09,30.1,21.7,0.5,97,67,21.42
2002-09-10,29.3,22.2,14.2,99,74,19.14
2002-09-11,28.8,22.2,0.2,97,68,16.16
2002-09-12,29.6,22.6,1.8,95,71,21.37
2002-09-13,29.2,22.6,8.6,98,66,15.34
2002-09-14,29.4,22.2,14.7,98,68,17.19
2002-09-15,29.6,22.1,1.2,100,69,19.46
2002-09-16,30.0,22.9,0.0,98,63,18.16
2002-09-17,30.9,23.4,0.4,94,65,22.4
2002-09-18,29.0,22.4,7.4,98,72,15.63
2002-09-19,25.9,22.3,19.7,98,76,6.46
2002-09-20,29.7,21.4,0.3,100,62,18.93
2002-09-21,30.6,22.3,1.6,97,67,23.22
2002-09-22,30.6,23.4,0.6,95,72,19.88
2002-09-23,29.9,22.9,0.4,96,64,20.03
2002-09-24,30.1,23.2,0.4,94,69,21.21
2002-09-25,30.6,22.9,1.1,100,66,22.04
2002-09-26,31.0,22.9,0.0,96,59,21.41
2002-09-27,31.1,23.9,0.1,91,62,20.49
2002-09-28,30.3,23.2,2.8,92,66,19.54
2002-09-29,29.6,23.0,0.7,94,66,16.33
2002-09-30,29.2,22.6,9.8,96,66,15.85
2002-10-01,29.6,22.4,12.8,97,71,19.61
2002-10-02,28.5,22.4,7.3,97,75,14.5
2002-10-03,28.3,22.6,7.7,96,75,15.52
2002-10-04,29.1,21.9,8.5,98,75,16.85
2002-10-05,28.3,21.9,3.9,98,72,16.64
2002-10-06,29.4,22.0,1.8,97,65,19.27
2002-10-07,28.1,22.1,4.2,95,71,15.56
2002-10-08,28.6,22.1,3.9,97,70,15.15
2002-10-09,29.3,21.9,7.1,100,72,17.1
2002-10-10,29.4,22.7,4.5,98,75,18.49
2002-10-11,29.3,23.0,4.9,98,76,16.95
2002-10-12,30.9,22.7,1.0,98,71,21.2
2002-10-13,30.8,23.7,0.1,98,63,17.55
2002-10-14,29.8,23.6,1.2,96,70,18.99
2002-10-15,30.4,23.1,0.2,98,68,19.61
2002-10-16,30.4,22.4,11.7,98,63,14.81
2002-10-17,29.9,22.3,0.5,97,71,18.99
2002-10-18,30.4,22.8,0.4,98,63,17.28
2002-10-19,30.2,22.0,3.8,97,66,20.75
2002-10-20,29.2,23.1,0.0,97,67,14.03
2002-10-21,32.0,22.8,0.0,96,57,23.64
2002-10-22,31.0,23.6,1.1,95,67,21.81
2002-10-23,30.7,23.5,2.7,97,67,20.4
2002-10-24,30.2,22.4,0.4,98,65,18.51
2002-10-25,30.8,22.9,0.1,97,60,19.66
2002-10-26,31.5,22.5,0.0,98,56,21.55
2002-10-27,30.2,24.3,0.2,91,59,14.24
2002-10-28,32.3,24.0,0.0,90,52,22.99
2002-10-29,32.5,23.0,0.0,93,49,23.07
2002-10-30,32.3,23.1,0.0,92,46,23.03
2002-10-31,32.0,23.1,0.0,93,49,21.28
2002-11-01,32.4,22.7,0.0,93,47,21.63
2002-11-02,32.9,23.4,0.0,91,45,21.3
2002-11-03,31.8,23.5,1.1,94,54,19.25
2002-11-04,31.7,22.8,0.2,95,54,19.97
2002-11-05,31.9,23.1,2.5,92,55,19.66
2002-11-06,27.4,22.8,12.4,96,70,9.46
2002-11-07,31.9,22.1,0.5,95,55,20.88
2002-11-08,31.7,24.0,0.9,90,56,19.66
2002-11-09,31.6,23.0,0.0,94,54,20.38
2002-11-10,33.1,23.2,0.0,96,44,20.83
2002-11-11,32.3,23.7,0.0,91,54,17.08
2002-11-12,34.5,23.1,0.0,95,35,21.95
2002-11-13,34.8,21.6,0.0,94,31,22.79
2002-11-14,33.9,22.6,0.0,88,37,22.24
2002-11-15,34.8,23.5,0.1,84,35,22.08
2002-11-16,35.9,23.8,0.0,84,28,21.8
2002-11-17,35.6,24.0,0.0,83,29,22.23
2002-11-18,35.7,23.1,0.0,85,27,22.07
2002-11-19,35.5,24.0,0.0,75,29,21.14
2002-11-20,35.1,24.3,0.0,76,30,20.83
2002-11-21,35.3,22.1,0.0,87,29,21.57
2002-11-22,35.1,24.0,0.0,77,27,21.16
2002-11-23,35.4,23.3,0.0,78,25,21.09
2002-11-24,35.6,24.1,0.0,83,25,21.78
2002-11-25,35.3,23.9,0.0,89,27,21.62
2002-11-26,35.0,23.7,0.0,76,28,19.67
2002-11-27,35.6,22.1,0.0,83,21,21.89
2002-11-28,35.4,19.3,0.0,58,18,22.33
2002-11-29,35.2,19.7,0.0,80,22,22.0
2002-11-30,35.8,20.8,0.0,59,18,21.98
2002-12-01,35.5,20.3,0.0,53,19,21.74
2002-12-02,35.4,20.0,0.0,68,20,21.55
2002-12-03,34.7,23.5,0.0,75,34,19.98
2002-12-04,35.2,23.9,0.0,80,32,19.09
2002-12-05,35.2,24.4,0.0,79,29,20.22
2002-12-06,35.3,25.5,0.0,79,30,19.35
2002-12-07,35.1,24.9,0.0,82,35,18.69
2002-12-08,35.7,25.9,0.0,70,31,19.18
2002-12-09,36.3,24.8,0.0,83,27,19.52
2002-12-10,36.6,25.4,0.0,76,21,20.04
2002-12-11,36.1,23.7,0.0,33,16,21.12
2002-12-12,36.4,23.0,0.0,41,15,21.26
2002-12-13,37.2,22.0,0.0,49,16,21.36
2002-12-14,36.1,21.7,0.0,82,26,20.79
2002-12-15,37.1,22.8,0.0,80,21,20.9
2002-12-16,36.5,22.0,0.0,84,15,20.8
2002-12-17,35.0,21.1,0.0,40,10,21.69
2002-12-18,35.4,19.5,0.0,26,11,21.37
2002-12-19,35.8,19.8,0.0,44,14,21.39
2002-12-20,36.2,22.0,0.0,29,12,21.36
2002-12-21,35.4,21.4,0.0,23,10,21.75
2002-12-22,35.1,20.8,0.0,24,8,21.91
2002-12-23,34.3,18.9,0.0,21,7,22.09
2002-12-24,34.2,18.8,0.0,22,9,22.1
2002-12-25,33.5,19.0,0.0,23,10,21.96
2002-12-26,32.8,18.2,0.0,22,8,22.34
2002-12-27,32.5,16.7,0.0,24,9,22.28
2002-12-28,33.4,17.0,0.0,25,10,21.97
2002-12-29,34.9,18.7,0.0,29,11,21.69
2002-12-30,35.0,19.7,0.0,25,11,21.57
2002-12-31,34.9,19.7,0.0,24,11,21.71
2003-01-01,34.4,19.1,0.0,22,10,21.87
2003-01-02,34.1,19.2,0.0,21,10,21.52
2003-01-03,35.2,19.5,0.0,21,11,21.78
2003-01-04,35.5,20.0,0.0,23,10,21.8
2003-01-05,35.7,19.1,0.0,26,9,22.05
2003-01-06,35.7,18.5,0.0,44,10,22.05
2003-01-07,36.7,18.5,0.0,47,10,21.9
2003-01-08,36.2,18.9,0.0,45,12,21.87
2003-01-09,36.4,19.3,0.0,52,12,21.52
2003-01-10,36.2,20.5,0.0,74,20,21.09
2003-01-11,35.3,24.8,0.0,69,34,17.76
2003-01-12,35.8,26.1,0.8,70,36,18.35
2003-01-13,36.0,25.8,0.0,76,30,17.64
2003-01-14,36.9,25.0,0.0,78,8,21.49
2003-01-15,37.0,20.3,0.0,37,7,21.84
2003-01-16,37.2,19.6,0.0,32,9,20.75
2003-01-17,37.7,22.9,0.0,34,9,20.69
2003-01-18,38.0,23.6,0.0,33,8,22.0
2003-01-19,38.3,23.4,0.0,32,8,21.41
2003-01-20,37.9,23.7,0.0,33,8,21.72
2003-01-21,36.9,21.1,0.0,33,16,22.02
2003-01-22,36.7,22.8,0.0,82,19,21.29
2003-01-23,37.3,23.1,0.0,52,9,21.0
2003-01-24,37.7,24.4,0.0,17,8,21.77
2003-01-25,37.8,22.5,0.0,37,9,22.2
2003-01-26,36.6,22.5,0.0,29,8,22.54
2003-01-27,35.1,21.3,0.0,15,6,22.98
2003-01-28,35.2,20.6,0.0,14,6,23.13
2003-01-29,35.0,19.9,0.0,15,7,23.21
2003-01-30,36.6,18.8,0.0,23,7,23.28
2003-01-31,37.9,20.4,0.0,23,10,23.11
2003-02-01,38.0,20.7,0.0,40,15,22.73
2003-02-02,38.8,21.4,0.0,40,8,22.9
2003-02-03,39.5,20.7,0.0,28,5,23.17
2003-02-04,38.8,22.2,0.0,55,9,22.91
2003-02-05,37.3,20.5,0.0,50,12,22.24
2003-02-06,38.7,22.5,0.0,33,8,23.43
2003-02-07,39.3,21.7,0.0,30,6,20.16
2003-02-08,38.6,20.9,0.0,36,14,23.41
2003-02-09,38.6,24.3,0.0,66,20,22.67
2003-02-10,39.0,26.6,0.0,65,19,22.42
2003-02-11,38.2,26.6,0.0,71,26,21.53
2003-02-12,38.3,27.2,0.0,70,26,20.87
2003-02-13,37.5,28.3,0.0,62,30,19.16
2003-02-14,38.4,27.9,0.3,64,27,20.55
2003-02-15,38.8,26.6,0.8,72,28,21.34
2003-02-16,38.4,26.5,1.9,78,31,20.55
2003-02-17,34.3,24.9,0.6,90,30,15.62
2003-02-18,37.8,22.8,0.0,23,9,23.34
2003-02-19,38.6,22.4,0.0,28,7,24.15
2003-02-20,38.8,21.9,0.0,28,7,23.82
2003-02-21,38.9,22.8,0.0,65,17,23.32
2003-02-22,38.0,26.0,0.0,73,25,23.08
2003-02-23,38.8,27.2,0.0,66,24,22.74
2003-02-24,38.8,26.6,0.0,72,20,22.57
2003-02-25,37.7,26.2,0.0,76,25,21.6
2003-02-26,38.0,28.0,1.1,64,27,18.33
2003-02-27,37.9,25.8,0.0,74,21,18.56
2003-02-28,38.5,25.0,0.0,68,19,22.53
2003-03-01,38.6,25.9,0.0,63,17,24.21
2003-03-02,38.5,25.4,0.0,66,21,23.94
2003-03-03,39.1,25.2,0.0,69,13,23.78
2003-03-04,38.4,23.0,0.0,71,13,24.42
2003-03-05,39.3,22.6,0.0,28,8,25.43
2003-03-06,39.1,21.6,0.0,31,10,25.52
2003-03-07,39.3,22.4,0.0,52,9,23.72
2003-03-08,39.0,22.0,0.0,65,13,25.39
2003-03-09,39.6,23.7,0.0,42,12,24.6
2003-03-10,37.1,25.2,0.0,73,24,19.19
2003-03-11,38.6,27.2,0.0,62,20,22.66
2003-03-12,38.7,26.5,0.0,67,18,23.84
2003-03-13,39.2,24.4,0.0,29,9,24.67
2003-03-14,39.1,22.5,0.0,15,5,26.27
2003-03-15,38.4,23.4,0.0,13,5,26.79
2003-03-16,38.9,20.8,0.0,16,6,26.8
2003-03-17,39.2,21.9,0.0,48,11,26.0
2003-03-18,40.3,26.4,0.0,62,14,25.62
2003-03-19,40.5,27.6,0.0,63,17,24.63
2003-03-20,37.9,26.8,0.0,74,29,22.27
2003-03-21,38.8,28.0,0.0,68,28,22.37
2003-03-22,37.7,25.8,3.6,84,32,20.69
2003-03-23,32.6,24.7,2.1,92,50,17.52
2003-03-24,37.1,24.2,0.0,88,31,24.7
2003-03-25,38.5,25.5,0.0,69,18,24.88
2003-03-26,39.3,23.7,0.0,62,19,24.56
2003-03-27,38.8,26.7,0.0,68,20,23.76
2003-03-28,39.1,25.5,0.0,69,17,24.81
2003-03-29,38.6,27.5,1.2,73,27,22.55
2003-03-30,37.0,25.4,0.6,84,37,23.71
2003-03-31,39.6,26.6,0.0,71,20,25.76
2003-04-01,39.7,26.6,0.0,68,19,26.19
2003-04-02,39.0,26.8,0.0,75,22,23.54
2003-04-03,38.7,25.9,10.8,88,28,23.64
2003-04-04,35.8,25.5,0.0,87,40,24.12
2003-04-05,36.7,26.5,0.6,75,36,23.28
2003-04-06,35.1,26.4,0.6,81,46,22.51
